1500100834	谷念薇	586	1
1500100104	咸冰蝶	533	2
1500100762	聂德明	524	3
1500100877	秦友安	523	4
1500100566	任运恒	515	5
1500100518	乔思萱	508	6
1500100059	席昌燎	506	7
1500100306	高子辰	505	8
1500100332	储惜蕊	493	9
1500100300	吴采波	488	10
1500100497	蓝痴柏	475	11
1500100963	饶忆之	468	12
1500100631	窦昌茂	465	13
1500100415	薄白萱	458	14
1500100263	姚昆鹏	457	15
1500100553	晁旭鹏	456	16
1500100515	吉元容	453	17
1500100545	那俊晖	450	18
1500100948	马昊天	448	19
1500100472	萧香巧	438	20
1500100349	寿智伟	435	21
1500100972	王昂杰	432	22
1500100334	倪曜曦	428	23
1500100897	厉秋灵	426	24
1500100052	居初兰	424	25
1500100029	滕旭炎	405	26
1500100301	裴运凡	405	27
1500100914	富绮晴	405	28
1500100731	路涵蓄	404	29
1500100346	杭德昌	391	30
1500100452	辛青旋	391	31
1500100335	艾康震	390	32
1500100396	强冬萱	387	33
1500100931	庄昆卉	386	34
1500100993	衡从蕾	386	35
1500100072	段怀梦	382	36
1500100689	隆涵阳	381	37
1500100747	储若芹	381	38
1500100056	古鸿信	380	39
1500100540	全昆鹏	380	40
1500100675	禹依秋	378	41
1500100369	扈海之	376	42
1500100054	梅元容	372	43
1500100408	岑晓山	372	44
1500100894	江昆峰	371	45
1500100402	利浦和	367	46
1500100607	堵迎荷	365	47
1500100560	卜又琴	360	48
1500100630	窦小萍	354	49
1500100212	单旭鹏	349	50
1500100470	巴书琴	342	51
1500100325	莫怀绿	337	52
1500100519	盖巧兰	334	53
1500100746	宓宛丝	333	54
1500100133	钱向山	332	55
1500100982	钱若芹	332	56
1500100964	洪鸿骞	330	57
1500100189	曾觅云	328	58
1500100606	常之玉	324	59
1500100684	卜若枫	322	60
1500100923	于从寒	320	61
1500100936	习振锐	318	62
1500100006	边昂雄	314	63
1500100984	殷景逸	310	64
1500100962	毕德明	309	65
1500100303	荆浩邈	308	66
1500100267	应浩波	307	67
1500100677	章幻丝	305	68
1500100409	宓巧兰	301	69
1500100023	东鸿畴	297	70
1500100489	顾冷霜	287	71
1500100065	蓬昂雄	270	72
1500100543	仇君昊	259	73
1500100715	蓝依云	246	74
1500100234	广智杰	219	75
1500100327	阴昌翰	211	76
1500100302	韩若翠	206	77
1500100422	裘向南	205	78
1500100288	竺轩昂	201	79
