1500100635	蓬怀绿	534	1
1500100590	逄中震	530	2
1500100939	耿智杰	530	3
1500100501	松迎梅	515	4
1500100853	林鸿朗	515	5
1500100491	富香薇	491	6
1500100959	金醉波	491	7
1500100617	田德明	480	8
1500100837	广沛凝	479	9
1500100041	傅景天	468	10
1500100688	贡向南	466	11
1500100781	孟昊然	461	12
1500100679	尹耘涛	460	13
1500100035	包瀚玥	457	14
1500100179	阮惜珊	457	15
1500100384	郁鸿振	456	16
1500100218	嵇幻巧	453	17
1500100123	厍寄琴	451	18
1500100208	曹曼岚	451	19
1500100357	籍盼烟	446	20
1500100562	怀若山	445	21
1500100670	毛翠安	445	22
1500100687	祝辰宇	436	23
1500100932	堵凡儿	435	24
1500100124	冯绿蝶	431	25
1500100381	麴星腾	419	26
1500100305	鞠访烟	417	27
1500100516	江映之	410	28
1500100783	弓浩言	408	29
1500100629	狄海荣	407	30
1500100754	许平安	406	31
1500100137	宣向山	403	32
1500100114	钮笑柳	402	33
1500100637	桂易蓉	400	34
1500100488	丁鸿骞	398	35
1500100998	容昆宇	398	36
1500100453	古运良	397	37
1500100191	益惜蕊	395	38
1500100546	甄景逸	395	39
1500100736	钭涵亮	384	40
1500100071	祖昌勋	383	41
1500100633	冉千青	369	42
1500100983	左傲薇	369	43
1500100840	计飞昂	366	44
1500100115	益耘豪	364	45
1500100855	彭旭鹏	362	46
1500100293	狄惜萍	361	47
1500100600	侯鸿晖	361	48
1500100937	雍飞莲	357	49
1500100382	左涵蓄	352	50
1500100611	彭浩波	350	51
1500100026	向鹏池	349	52
1500100092	竺惜玉	348	53
1500100737	奚俊晖	348	54
1500100650	戚云天	343	55
1500100280	邓若松	341	56
1500100424	郦鸿朗	333	57
1500100117	隗寄南	331	58
1500100122	乔书雁	330	59
1500100210	苏代萱	327	60
1500100198	于景行	320	61
1500100374	安鸿卓	316	62
1500100257	山旭东	314	63
1500100719	羿半梅	314	64
1500100498	靳鸿哲	313	65
1500100917	桑智阳	312	66
1500100994	相凌青	310	67
1500100465	倪鸿朗	308	68
1500100597	汲谷蕊	302	69
1500100481	姬鸿禧	301	70
1500100130	宁怀莲	299	71
1500100673	贺凡灵	299	72
1500100020	杭振凯	295	73
1500100190	韩运升	292	74
1500100147	翁鸿晖	283	75
1500100078	干安珊	280	76
1500100134	计宣朗	279	77
1500100822	满君昊	269	78
1500100371	仲浩歌	264	79
1500100944	查振国	262	80
1500100135	庾振海	252	81
1500100493	訾俊晖	251	82
1500100416	杜笑槐	250	83
1500100427	伏笑槐	250	84
1500100439	金嘉澍	248	85
1500100821	敖金鹏	242	86
1500100194	滕代萱	231	87
1500100251	曹德昌	226	88
1500100226	应金鹏	225	89
1500100289	荆瀚钰	169	90
1500100181	巩怀莲	165	91
