1500100873	路鸿志	612	1
1500100258	湛昌勋	604	2
1500100116	文元蝶	520	3
1500100119	臧云天	508	4
1500100155	广高旻	501	5
1500100987	双昆杰	499	6
1500100651	丁从安	492	7
1500100952	郁迎荷	482	8
1500100634	严若翠	479	9
1500100961	李昂熙	465	10
1500100324	竺香波	461	11
1500100474	和凌寒	461	12
1500100893	邹景浩	457	13
1500100730	闻晓山	455	14
1500100548	荆觅雪	446	15
1500100159	寇鸿朗	445	16
1500100977	邹飞珍	434	17
1500100057	经沛白	431	18
1500100372	彭运恒	431	19
1500100574	汤鸿畅	424	20
1500100150	牧星睿	422	21
1500100695	顾笑容	421	22
1500100706	路曜坤	421	23
1500100638	饶新之	419	24
1500100162	林昆卉	413	25
1500100061	路紫萱	409	26
1500100322	弘子辰	405	27
1500100060	阮迎荷	402	28
1500100253	管昌黎	401	29
1500100241	石怀绿	400	30
1500100366	殷景浩	393	31
1500100106	仲怀莲	392	32
1500100365	闻迎梅	391	33
1500100832	蓟芷梦	391	34
1500100027	路辰锟	390	35
1500100594	凌运华	390	36
1500100801	巫听南	390	37
1500100804	巴巧兰	390	38
1500100170	夏鸿畅	387	39
1500100290	鱼惜玉	384	40
1500100040	纪映之	382	41
1500100892	林幻莲	380	42
1500100269	胡芷荷	378	43
1500100272	蔡起运	378	44
1500100899	计浩言	378	45
1500100277	舒笑卉	374	46
1500100319	贾怀曼	373	47
1500100520	路曜灿	372	48
1500100348	路若云	370	49
1500100642	宗巧兰	370	50
1500100524	璩凡梦	369	51
1500100193	景寄文	365	52
1500100367	丁昌茂	363	53
1500100683	嵇念波	362	54
1500100502	靳天薇	358	55
1500100265	融寻桃	357	56
1500100166	车怀曼	356	57
1500100539	莫高朗	351	58
1500100329	秦又绿	338	59
1500100299	祝涵阳	333	60
1500100326	居涵蓄	330	61
1500100525	辛宣朗	329	62
1500100880	张旭鹏	317	63
1500100577	曹辰阳	302	64
1500100239	余向南	301	65
1500100387	虞昊磊	301	66
1500100042	麻旭尧	298	67
1500100297	燕运良	297	68
1500100496	高寄琴	294	69
1500100475	窦南莲	293	70
1500100557	相浩皛	293	71
1500100713	栾梦竹	293	72
1500100615	乐高朗	288	73
1500100671	盛智阳	286	74
1500100457	那鸿羲	270	75
1500100022	薄运珧	261	76
1500100740	舒金鹏	256	77
1500100025	翁飞昂	246	78
1500100380	查昆峰	227	79
1500100063	申半双	205	80
1500100153	孔涵蕾	187	81
