1500100080	巫景彰	628	1
1500100547	廖向南	584	2
1500100839	明雁桃	557	3
1500100103	宣昆皓	537	4
1500100934	隆高旻	535	5
1500100970	相凡梦	534	6
1500100556	崔碧菡	525	7
1500100806	满金鹏	507	8
1500100733	焦鹏涛	499	9
1500100340	濮昆纬	478	10
1500100603	鲁盼菡	469	11
1500100595	麻轩昂	461	12
1500100918	凤天风	459	13
1500100107	能昆明	458	14
1500100321	索旭彬	457	15
1500100188	霍元冬	446	16
1500100397	能谷槐	441	17
1500100503	强飞昂	441	18
1500100506	相思菱	441	19
1500100076	竺乐蓉	435	20
1500100530	强昊然	435	21
1500100108	伏易云	429	22
1500100466	卞代萱	425	23
1500100243	谢元柏	424	24
1500100628	杨昌翰	421	25
1500100435	殴紫萱	420	26
1500100266	葛亦竹	418	27
1500100362	元巧兰	418	28
1500100889	时初兰	418	29
1500100284	昝寄琴	406	30
1500100355	祖新曦	405	31
1500100616	崔金鹏	402	32
1500100014	羿旭炎	396	33
1500100005	宣谷芹	395	34
1500100848	师震博	395	35
1500100561	时昂雄	387	36
1500100038	蓟振强	381	37
1500100824	柏小蕾	379	38
1500100237	贺辰钊	378	39
1500100482	杨昌茂	377	40
1500100912	严惜珊	376	41
1500100304	车易蓉	374	42
1500100725	董运珧	373	43
1500100336	扶昆明	365	44
1500100087	童鸿禧	363	45
1500100034	薛鸿朗	360	46
1500100145	殴飞昂	357	47
1500100726	任笑容	353	48
1500100213	赵又绿	351	49
1500100216	都凡梅	344	50
1500100486	贡鸿云	328	51
1500100028	幸浩邈	323	52
1500100455	鲍盼烟	317	53
1500100360	慎曜栋	310	54
1500100161	蒋谷梦	296	55
1500100444	红辰钊	295	56
1500100163	胥凡白	291	57
1500100156	姚星爵	287	58
1500100046	靳香巧	282	59
1500100819	孟香彤	280	60
1500100575	张恨桃	271	61
1500100401	宋景天	266	62
1500100718	解辰韦	265	63
1500100017	高芷天	263	64
1500100772	陆访烟	254	65
1500100898	祁高旻	238	66
1500100888	满千青	227	67
1500100995	寿芷卉	227	68
1500100425	穆南蓉	226	69
1500100907	耿乐琴	219	70
