1500100136	黎昆鹏	583	1
1500100900	查思菱	562	2
1500100716	丰冷霜	560	3
1500100580	程轩昂	546	4
1500100039	窦孤风	503	5
1500100148	蒋震博	500	6
1500100658	习昂杰	499	7
1500100377	罗寻桃	497	8
1500100701	林觅云	496	9
1500100505	文昆鹏	482	10
1500100247	戈晗日	480	11
1500100528	边彦昌	477	12
1500100913	周鸿云	476	13
1500100845	符依云	475	14
1500100614	邹昂然	470	15
1500100440	梅金鹏	463	16
1500100140	郁运发	459	17
1500100270	贡海之	456	18
1500100131	胡昊明	452	19
1500100312	平鸿轩	447	20
1500100805	戚鸿志	447	21
1500100279	蔚盼曼	446	22
1500100441	廖飞莲	446	23
1500100002	吕金鹏	440	24
1500100588	束耘豪	433	25
1500100100	宁昊磊	432	26
1500100751	裘哲瀚	432	27
1500100423	雷元蝶	430	28
1500100393	樊运杰	428	29
1500100018	骆怜雪	425	30
1500100341	闵惜萍	425	31
1500100976	卓芷梦	423	32
1500100438	宋向南	419	33
1500100745	危慕易	419	34
1500100007	尚孤风	418	35
1500100827	查冰蝶	417	36
1500100647	夔鸿朗	416	37
1500100756	尤凡梅	413	38
1500100001	施笑槐	406	39
1500100643	谷旭炎	404	40
1500100682	庾亦凝	399	41
1500100511	全景行	396	42
1500100245	苏旭彬	393	43
1500100663	竺旭彬	391	44
1500100655	贺青易	390	45
1500100173	连采波	389	46
1500100717	阴妙绿	387	47
1500100255	国平安	383	48
1500100395	张迎荷	383	49
1500100389	孔昊东	380	50
1500100935	蓬昆琦	380	51
1500100818	谢德泽	378	52
1500100981	经鹏涛	377	53
1500100564	戴怜南	374	54
1500100769	幸映安	368	55
1500100902	丰昊明	360	56
1500100741	毛浩阔	358	57
1500100110	牛晨朗	357	58
1500100330	隆以旋	357	59
1500100755	韦曦晨	357	60
1500100350	罗易蓉	356	61
1500100206	暴鹏池	355	62
1500100657	邴德昌	354	63
1500100979	乐曜灿	348	64
1500100941	莘昆雄	347	65
1500100866	鞠又琴	345	66
1500100079	曾辰宇	341	67
1500100662	仰景明	333	68
1500100753	党景明	333	69
1500100259	关凡梦	330	70
1500100313	席运发	323	71
1500100345	廖昆纶	318	72
1500100624	乜昊苍	317	73
1500100774	农星泽	314	74
1500100829	尤香薇	314	75
1500100195	凌昆锐	312	76
1500100399	鱼山菡	310	77
1500100618	夏夜山	309	78
1500100887	都若山	309	79
1500100782	罗静珊	303	80
1500100222	赵嘉澍	299	81
1500100144	通冰夏	294	82
1500100815	牧晋鹏	294	83
1500100612	简念瑶	291	84
1500100523	白静枫	289	85
1500100512	董思真	280	86
1500100490	查白翠	278	87
1500100698	傅曜栋	277	88
1500100294	聂冰绿	271	89
1500100468	司凡雁	268	90
1500100757	步宛丝	267	91
1500100467	廖谷芹	255	92
1500100047	秋旭尧	247	93
1500100201	骆鸿卓	247	94
1500100816	王瀚钰	246	95
1500100811	成新巧	237	96
1500100176	施元容	234	97
1500100920	封景逸	232	98
1500100318	昝鸿振	223	99
1500100571	向星泽	219	100
1500100988	余鸿云	216	101
1500100031	麻智刚	209	102
1500100589	全春冬	155	103
1500100891	国元冬	147	104
