1500100160	云冰真	568	1
1500100434	黎雨珍	550	2
1500100572	臧忆香	550	3
1500100405	宗鸿飞	532	4
1500100066	惠耘涛	526	5
1500100353	邴晗昱	523	6
1500100922	章昊伟	516	7
1500100549	祝宛南	507	8
1500100538	郑彦昌	505	9
1500100275	关昆皓	504	10
1500100264	俞俊晖	492	11
1500100298	班冬萱	492	12
1500100645	邢夏之	492	13
1500100686	郜旭彬	479	14
1500100406	艾智伟	476	15
1500100784	花运发	472	16
1500100707	谭金鹏	463	17
1500100910	孔沛槐	463	18
1500100582	後千凡	456	19
1500100295	贲从寒	450	20
1500100552	穆凌青	449	21
1500100705	殳昌翰	449	22
1500100485	幸亦巧	447	23
1500100196	汤浩博	446	24
1500100847	索怜南	445	25
1500100411	计浩皛	443	26
1500100826	满辰钊	439	27
1500100120	桓浩邈	437	28
1500100743	秋昆卉	437	29
1500100690	唐昌翰	435	30
1500100448	茹凌兰	429	31
1500100285	燕昌翰	426	32
1500100316	秋晨轩	426	33
1500100621	娄依云	426	34
1500100129	容寄南	418	35
1500100283	侯千风	418	36
1500100473	袁小蕾	410	37
1500100896	费怀莲	409	38
1500100278	钭寄容	407	39
1500100710	岑瀚钰	407	40
1500100927	濮恨蕊	405	41
1500100088	田德明	403	42
1500100728	龚晗昱	401	43
1500100885	黎旭彬	401	44
1500100667	沃灵珊	400	45
1500100955	逄德运	394	46
1500100199	陆慕易	391	47
1500100281	叶运凯	385	48
1500100521	籍德昌	385	49
1500100833	赖香巧	384	50
1500100798	蔡晨朗	376	51
1500100139	左代萱	375	52
1500100785	何运恒	370	53
1500100752	经山菡	362	54
1500100883	叶海超	362	55
1500100886	康寄琴	358	56
1500100649	班鸿晖	356	57
1500100450	仲彦昌	355	58
1500100996	厉运凡	355	59
1500100354	洪尔容	351	60
1500100838	养惜梦	351	61
1500100109	从振强	348	62
1500100447	颜慕易	348	63
1500100916	范念薇	348	64
1500100414	杨迎丝	344	65
1500100417	沃运升	340	66
1500100960	乔旭尧	340	67
1500100800	终飞昂	337	68
1500100095	尹宛秋	336	69
1500100738	贾昂雄	336	70
1500100780	曹夜南	333	71
1500100328	花平卉	331	72
1500100858	谈泽洋	331	73
1500100966	庞昆雄	324	74
1500100398	危小玉	319	75
1500100969	毛昆鹏	316	76
1500100244	劳若枫	314	77
1500100860	廉乐双	309	78
1500100674	薄智刚	305	79
1500100404	储痴安	304	80
1500100229	逯冬萱	294	81
1500100681	步昌翰	292	82
1500100625	钱高旻	281	83
1500100202	干曜瑞	268	84
1500100532	伍盼曼	251	85
1500100471	钟冰真	246	86
1500100529	舄思萱	234	87
1500100656	濮曜文	233	88
1500100231	桂痴安	218	89
1500100249	扈振翱	212	90
1500100568	陆昂然	196	91
1500100758	阴昌翰	188	92
1500100814	茹谷槐	180	93
1500100420	陈瀚昂	170	94
